Open,High,Low,Close,Volume
94.20723639506875,94.93427737687206,93.69596964430539,93.97381296217459,19766
93.67078420843397,93.79099133133278,92.98476484466798,93.45954706792809,26067
95.41666513543116,96.23461776828104,95.0507726622628,95.29961830107548,24246
94.92285876803531,95.26164770463713,94.43908430750912,94.809400917887,21883
95.97686115221028,96.34727151113897,95.37259086614749,95.87721393628028,13505
94.34618477510736,94.6859218436207,94.31282604369078,94.55369944845253,3933
94.41336706381864,94.65509427752562,94.26018478196026,94.28123697181162,2530
92.70449081156217,93.60766015618796,92.3529771528288,92.95655440189391,5841
92.35541077638355,92.98679846820238,92.29454928705223,92.50241551431441,34829
93.93112785726183,94.30598508274669,93.08095185100673,93.68687398478443,39512
91.43159016977036,91.5282271775406,90.90716855865965,91.27820259729688,22319
92.16461718211784,92.34454782881592,91.78323203964035,91.89125937804586,4793
92.18720795154277,92.46623175720217,91.6269483000872,92.23732498838115,21368
91.22302159519855,91.85031988360252,90.48594759731456,91.43373041504725,49296
89.42571697455094,89.55757309590545,89.07716708777473,89.46874020078953,13249
89.6017146195895,89.82096281977036,89.4547515269881,89.58343399162663,25064
88.90388664050752,89.01911019353912,88.5570343034114,88.88984405115299,27353
89.42014939525106,89.44818185346233,88.92042988103893,89.2178603020892,17166
89.2004503278179,89.31294306404811,89.13210897452193,89.26494789914878,22463
91.49191282050441,91.59031151995543,91.05080029917586,91.42754152792438,24115
90.93740897754475,91.46953134377772,90.36962189005668,91.11757158766899,24225
89.81773617869632,90.06704582070464,89.58725771296588,89.73691601117993,36166
89.99673754860791,90.01663447863389,89.91270059050129,89.99617803333605,29462
90.17572715500688,90.67652571216378,89.86567934090414,90.31116018000472,3616
92.12699650830002,92.20165597251524,91.87543829461119,92.17046951437389,1309
93.30910932792415,93.35656893224436,93.19590472372039,93.34349254276695,21124
93.81112059459599,93.95249699495298,93.5500364288518,93.86183510700229,45477
96.28071979903625,97.34294902316758,95.920356635533,95.94083189433245,2807
94.23069939034711,94.4960822896353,94.0361641656268,94.24925631535659,4483
93.31812250455266,93.56079682546964,92.97931034292326,93.36366457379556,34283
91.69842310184461,92.5766545207506,91.52891584988203,92.0847094257773,23095
91.40093788656465,91.60956110698842,91.0954678698891,91.5646935308387,12300
89.6449775397258,90.740600786896,89.34480965683429,89.6921687917077,11161
90.4404002291588,90.7358131539449,90.41696165027065,90.5646282144144,33585
90.53034189608235,90.6770414365897,89.99936155155248,90.28085840090397,26665
88.27799938738153,88.6598309632452,88.04560459821903,88.30712975044686,32273
87.2036846679971,87.35695592877927,86.49031883636376,86.97954807095644,14731
87.41677008048427,87.52557507253617,86.85280186173938,87.4059833720487,26792
88.52891471075317,88.90352661151019,88.05063908146957,88.52232372157884,43140
91.17516212487304,91.33685051674185,90.93015903092018,91.19135706201142,16512
95.19610419317499,95.7954183351172,94.2566616925124,95.19538142193282,20421
96.13551078641859,96.18115847962267,95.7155139337725,95.80616845920055,9023
93.96531417145081,94.56006083564499,92.54091163230548,94.40327185552378,32299
91.03717548723236,92.63883304496547,90.93360731065772,91.40307034016834,2593
91.68868214024282,91.96932790541997,91.57169042967551,91.78839569858863,13195
90.69010998754838,91.01635929024242,90.50710762057108,90.68747499368854,35939
90.26500982113919,90.5783484477281,89.97278873023947,90.14059697149739,1950
89.4155262361297,89.83697733927994,88.95777192746326,89.33100352781777,49465
89.09169596465239,89.57773848595802,89.04095094137601,89.16021486095613,20803
90.78835054259245,90.95375660957721,89.79880540848765,90.60369230014669,20536
91.02240685533445,91.080371050721,90.72663481365203,90.83525073982167,27287
90.67063826189036,90.69943012212279,90.5146929727212,90.63727326199243,32319
89.41919754335889,89.74624486399459,88.8417399738206,89.24736823364961,23517
87.07075500789779,87.43938824522724,86.84120616887638,87.02330202568672,44328
86.30887398734642,86.87058386862934,86.25103529478787,86.40590488536031,48138
86.47399694044775,86.57097636372261,86.09086103295328,86.3534791167799,10817
88.68036738123143,88.94683383197317,88.31653926598074,88.66075329568702,35635
88.85197709990973,88.99970786725139,87.66478489198212,88.85173900448147,15744
90.44494085880488,90.81099583208562,90.06048012542676,90.17928107042455,49787
89.08311157235967,89.82517389150665,88.43414759836587,89.52192515487032,13412
87.69928600653799,88.275760664516,87.39311838907304,87.94865283235256,15457
86.48721030856484,86.91910060848203,86.46491051567516,86.69303177695515,35997
85.70497792705082,86.17209136647742,85.47071749723162,85.76728968943644,39663
88.47766212413191,89.09864985617905,88.23222662814763,88.52273934942878,7300
87.18614234243823,87.72673576325485,86.89118527932747,87.44977291364758,28222
88.39264295014401,88.83506091498437,88.10763841595744,88.56714822508962,17937
87.23486653160755,87.93025619958757,87.08637514835345,87.38531637646321,30976
89.0594533946383,90.3119184178332,88.23568153041668,88.62388047660536,28279
89.47460561449722,90.23926727226406,88.87712676189807,89.15334297884347,49306
88.88844190644296,89.29013795012672,88.48057330210852,88.96170176423828,46749
88.86043618862297,89.19906670269265,88.33243242871647,88.92509954919288,33045
87.86705906030888,88.4441348569677,87.39951427025873,88.06947865410805,34291
88.33796057570639,89.15415361187002,88.03380780924117,88.67637274323813,45042
88.06832205004743,88.2208943119346,87.63825564835561,88.08891374736606,9991
86.31449468074463,87.01319994356844,86.29752824360344,86.48709732392402,36561
84.83211952859128,84.9886539643899,84.50262831078699,84.8465180729276,38831
84.81083855934787,85.10513291224983,84.06395640258073,85.08313963474487,7241
86.98270736926052,87.3249920742428,86.60733892417952,87.11546689064943,44184
87.36791890823315,87.58971479918381,87.26460618362891,87.34195614575313,35271
87.2678628632301,87.53097846018224,86.9305606789772,87.20399298483785,18009
87.6684486660582,87.83212957710515,87.42887019725177,87.59531149352657,24731
89.09290953771267,90.27622123549506,88.65321145975324,89.32882499646372,24990
89.793877643725,89.89913003867137,88.9692221929813,89.6406484775373,46021
88.96343246483711,89.93583305848578,88.6466985512145,89.10603985549758,48492
90.71719319068298,91.17185676157463,90.34660151631807,90.60251615182294,40534
91.20139227163793,91.99703120422899,90.88670578234442,91.20333283716704,32958
93.06566845489823,93.33065303738803,92.42912614263693,93.32256447715473,6102
93.53853683053663,93.6547310646896,93.07968383394491,93.5977276037813,45826
91.96448627388767,92.17987891721174,91.56501720766697,91.89733436594842,7561
90.14013133534884,91.04645705473617,89.86892063579194,90.0297610818377,9173
92.2512367907653,92.53054991168088,91.62298242217507,92.27725674358574,4410
94.97160172542583,95.31639534740965,94.00832910745687,94.68153935878702,47439
94.63582808877509,95.0763926414896,94.05742503201249,94.44551833478766,25168
93.87334185482763,94.39075875813046,93.83285717555643,93.9215525609945,12562
96.14327589332474,96.16096889959509,95.4325727478866,95.99925362513858,4957
94.78951435784516,94.87151067158554,94.36964674932268,94.424320087787,21187
93.54128510641415,94.40949395414309,92.68278679998151,93.1759450953684,36460
93.86262486441706,94.17854780761535,93.25168254867235,94.09371901589238,49733
93.38222510302789,93.562172416472,93.2858332816106,93.55558980640683,28065
93.84499236396702,93.94594572306156,93.08769558871131,93.5671132354395,30749
93.15883876618123,93.73610959469666,92.96401177848678,93.35643345518004,41958
93.5995908598651,94.10099709997367,93.33111461809983,93.84782608038773,45189
95.75473093529557,95.93269027967784,95.19767979207927,95.84793233958186,14709
96.07801885703311,96.12163828893624,95.85036464477244,95.99733756646536,49602
96.92392973138573,97.23693709987201,96.38866974032727,96.94378317963375,26437
93.8596179309427,94.48980494230696,93.65830529235872,93.98190034162039,46576
93.80535672892871,94.07026037861768,93.64455340408465,93.93201700176373,6756
92.63055197281308,92.97428002537131,92.40838197968617,92.7627086038808,5773
90.92513424036082,91.28467524635298,90.77944966504226,91.08535513410135,44345
90.31402469647408,90.5898640108063,89.44486383089287,89.90376990207481,33955
89.5244036271339,89.71876130134463,89.22586072803377,89.47116630208039,9575
90.87915404882864,91.23830550159063,90.69957285146133,90.71826356559531,44851
88.84449778335603,89.3670664589046,88.81717113505465,88.93148655591767,6015
88.95703779640995,89.5648711768168,88.64384313215933,88.99013441580657,34432
88.23553630135841,89.14731463853772,87.78325012122453,88.36163789840403,11047
87.478595254686,88.3259891112984,87.03377663675548,87.9450042562878,4459
89.03933413881089,89.29161091169635,88.83172612199178,89.28540637535563,40505
89.69795319297907,90.02902760273214,89.10732577491213,90.02395128867691,42522
91.43464807115163,91.89296327845442,90.8822626400253,91.84792401010456,6184
91.43431071073957,91.95096406855194,90.4129469062077,91.65342820660346,5563
90.95536264463519,91.63096179831005,90.26056927680972,90.71497599932464,31106
90.42047219375286,90.47041310701405,89.77532901142331,90.42850878651623,2406
91.00982703971451,91.35946661811671,90.73677567714796,90.7755238365761,37562
91.10893389176614,91.14810776352893,90.27783894452672,91.03410702798169,45867
89.711759396233,90.06793461204812,88.74566553754818,89.5715693519739,37802
89.54942248728422,90.20432093969877,89.43521023870805,89.71106334210519,12303
90.13047367433866,90.23606078534812,89.76962725888967,90.03612464749693,10312
93.59028861138177,93.66091255763922,93.02673151534357,93.45408596603005,34349
95.99292280342628,96.38211462203152,95.96280661547439,96.10375874793723,4019
94.99917401058644,96.03745027213316,94.60090748751462,94.89298110295601,27347
94.60991251069082,94.74108420213078,93.81645073677855,94.50289974072477,22991
92.34569830858548,92.67153014575845,92.13843872208604,92.44730762903339,37485
91.44086204594174,92.14043246785815,90.75054266172965,91.64665799498154,10921
91.88073576994537,92.69146295729254,91.38674433224732,92.09884948396378,38353
93.79936074267947,94.5417026940396,93.37529056568022,93.78313522080873,35264
92.83693282787833,93.26559797936619,92.55139780122818,92.77625532571668,12696
91.73883008510816,92.36408296717835,91.48847768012622,91.88447171961973,18477
88.94804001861539,88.96542888066065,88.45531113421714,88.94331084206058,4234
88.84534238862345,88.8854082678603,88.41515698342222,88.74407882121245,23018
87.45557774165998,87.850223881343,86.95051834415364,87.34758281237384,13769
86.94038067863139,87.0729531172899,86.17232254918596,86.6713735155464,6560
85.76721503872761,86.29441569642304,85.07236601947416,85.54872686986408,28435
85.27376554801224,85.78921611240833,84.91020378430336,85.44487599262095,28809
83.48931119467703,84.07109497343056,83.10115047662954,83.20913170139683,5211
81.30826276549251,81.77831073770646,81.20327502133972,81.39470011220239,10090
84.18618133109463,84.3934043165804,83.80684326849287,84.01062050444958,5047
82.41626996467502,82.67197411546246,82.26623039588702,82.4050650799864,34270
80.99901332076362,81.70713424602829,80.65727444231004,81.06583578843221,17563
83.01449380705378,83.62590704122054,82.45420100736195,83.31571291225657,4487
86.93310267962067,86.9867284826838,86.55392279278293,86.96294218878785,10385
85.18558644402556,85.95013715281313,85.10643430668793,85.45209156203283,48818
85.16160271675709,85.6029876283931,84.50869844838724,84.99716732674915,13531
85.70885433452511,85.7450748455893,85.43052351031179,85.44963557493455,34541
87.54272400344517,87.97846602936359,86.92766442441406,87.68247425805511,23953
86.45424148551572,87.48359479383808,85.98468172540466,86.40205969727177,9904
85.9765379156293,86.54650489577318,85.81732200180748,86.10145244289859,16061
87.01311067436497,87.63771211459309,86.86431675090702,87.12262114844755,1690
87.84407416870494,87.98989335245948,87.42427751856725,87.70821507258653,37602
87.22415359889511,87.33846898912846,86.50703947421337,87.2308770516564,17388
87.37617432476955,87.85000937282364,86.69159419615515,87.07322080860092,25462
85.21262242915905,85.52984152039845,85.06885605799398,85.29488635809736,8487
85.17712190651682,86.18957571662325,84.9615507212768,85.00722029898195,41386
84.7010476641755,85.03340578627159,84.22209400420589,84.68454884232047,11702
85.13168032553831,85.19050849999559,84.85593893089815,84.9964037874555,28747
84.2299952182204,84.38758009784658,83.55113915917396,84.30539082033941,43764
84.91013356065599,85.12134054430066,84.70190752280124,84.91855048995369,35946
86.20559169021513,86.56582725724259,86.03527408763128,86.2255095896643,30557
86.29924040455953,86.70676863959595,85.11286947777681,86.4437842863331,44513
87.03227288984647,87.12551706621576,86.90026228782439,86.91718036952531,9646
87.11701385363986,87.92125068852123,86.86768605489263,87.00386549959468,48214
87.12468030362349,87.32309859457735,86.66524247081969,87.02137641057222,28276
86.361572093138,86.54136313235195,85.63136833558853,86.09691608726926,21082
86.77367612165808,87.24678670526093,86.3817354653912,86.52287316882756,13533
86.34911412610889,86.68666960759002,86.2724890071696,86.41391500322796,37501
89.21089184713333,89.61608472811919,88.97625768491183,89.14438081125928,48833
91.15221877780598,91.32393915250353,90.27860867930647,91.26604591608427,34815
91.8168080838309,93.22334052381247,91.29286682769315,91.81251946300024,2605
90.67111837249624,91.36013325781158,90.23540126626104,90.78000889314558,23985
89.57268479671467,90.41743993154628,88.341476270026,89.28339404513184,36883
90.96260777918918,91.2111802937079,90.54821313101263,90.89649000861158,20474
91.23311373365267,92.17840671064094,91.05077520686714,91.27291404138866,38876
92.1680328839542,92.7372844934822,91.14691260065064,91.94852993797647,35657
89.17193405561554,89.56671857434212,88.82924463415684,89.560737891174,4290
90.45872111092329,91.32635994568969,90.20671644433368,90.82458116010754,28340
91.60741185582927,91.7342691929686,90.86526805274653,91.46183412967387,9421
89.96757517406427,90.17385244185887,89.62362430736863,89.95669609044356,24839
89.38318418376362,89.54541879600801,88.8876782353732,89.33843522261844,19831
89.4717229413239,90.0225614958767,88.86381749903144,89.70970414534038,40538
89.7940751074908,90.820794119379,89.31221413570391,89.79824780053934,43539
89.78097882575285,90.21686832219497,89.24107278638688,89.42266054195498,23611
89.44893703742076,90.15573539811938,88.84249607898735,89.30173213008331,27312
89.01226390825923,89.21105567163757,88.88545279907756,88.98206223153724,31678
89.12515826729091,89.71260888130236,89.00156654773053,89.20348854817507,33110
91.11830010242944,91.73863551763202,90.89289692259021,91.19026250630911,32133
87.32423524508654,87.88474805467523,87.08236741372467,87.69768670392197,39367
87.4486953673139,87.95805972684941,87.14887894693678,87.4036579368721,49116
87.80077364920794,88.20805615134678,87.38067000752065,87.65255613794815,41578
87.78176036445623,89.19192595510842,87.58766520906838,88.05925609613891,7600
87.46974892279935,87.91405692524911,87.44310430130479,87.58561012692124,24337
85.09772171738427,85.51156811411091,84.90991857144081,85.29517401182204,23603
85.56635677983734,85.86310033141531,85.50152281085158,85.7318795245017,25930
87.97977020326158,88.19541836380638,87.72833050626593,87.9703606072668,26894
85.60557272394351,86.34648801543214,84.72306523738685,85.96393956570762,36182
87.20200301273073,88.40655720157552,86.6859091176852,87.0950032410915,21629
86.81392184395855,87.00261167464559,86.26021886119534,86.6832286611497,13903
86.57732699411268,86.78079892808093,85.24035134301407,86.62082842250226,23421
84.84704790210137,85.48039387088605,84.62816013413229,85.27010846955683,42869
84.69026485458836,85.68055197547577,84.48504191792314,84.85937577982428,16260
86.7445311214502,86.75033251446223,86.22656603375975,86.53116224686157,2018
86.8196718938631,87.86830076269798,86.38168141823168,87.3047360084873,48838
89.52851227804055,89.70788636273357,89.32980301250875,89.5907820666103,10592
90.97576814982048,91.56778346046306,90.74552246056464,91.19097900224416,30539
91.95756328240493,92.08595514673955,91.51254171936135,91.8098283598211,40209
94.10261350176866,94.87474708861579,94.02066209421595,94.22984526826652,14448
94.94583067617525,94.97238671650427,94.80361937996479,94.86918509864624,17672
96.17506090301725,96.41363309959569,95.54407804256888,96.06641738972672,14744
96.00957342355859,96.18543076701229,95.24543549290571,95.65827303808564,8341
95.73401688732085,95.91093921675326,95.65660588113992,95.7728895600383,8494
94.86142030501902,95.0535062948771,94.47258510515772,94.79012971586813,10150
95.93035700384574,97.29104956771806,95.38582045232107,96.21612958468609,23444
94.75986660499619,94.88798049581301,94.16899737621036,94.53479559922715,27007
95.5175872473923,95.86372904819447,94.75045836847606,95.66309250395857,1783
95.30164947944598,96.00866604148044,95.15242904485126,95.40865107620795,42462
97.0996186883479,97.65755481277694,97.01926124710364,97.10393938539289,34119
97.91004145993723,98.22279898443703,97.52876521046949,98.21704522479196,4461
100.96514039340377,102.16833626843449,100.45973341512043,100.918965923896,42293
102.24283604617871,102.5069818540371,101.90052862325271,102.04538510937678,2493
99.71788966512908,100.82449611130892,99.36787499822287,99.65950238696499,28465
99.26290372687056,100.31122343321353,99.2310717006715,99.57934648902842,23793
97.8244175597418,97.93156064828011,97.49482181515224,97.84864670354075,25604
97.25163489066104,97.73773455461239,96.98066802741046,97.1075217150425,47853
98.95514338303605,99.77624339658489,98.94574700505112,99.32821793789762,46426
100.08236636374458,101.07652670376281,100.06501245671669,100.29796004115956,14671
99.44052302189326,99.5701707835895,98.33062907482271,99.26650019021068,29403
97.82974906821194,97.84618614870563,97.58260736022709,97.77693086302008,47999
97.92518459713249,98.16585572782482,97.8170691468908,97.84456623562329,36713
96.43594356746063,96.4767655199161,95.94345993301394,96.0786281471343,44496
95.21975773913417,96.53733061512365,95.01320782402836,95.13061031556546,22306
95.72064263551958,96.1200492439692,95.36161387260488,95.59486120942218,14873
97.79796032216058,98.31115443723249,96.74585447671976,97.27060858784199,26022
98.13629976461824,98.59256306223081,97.3374495709294,98.1782816928811,41030
94.67227812396573,95.52503393789522,94.50746798760346,94.82359434699336,46511
95.35699328574013,95.44761660192314,94.9114694549949,95.27547627455706,34607
95.4812341379143,96.46218986549266,94.59253535456182,95.39747686477435,35619
95.90767904991426,96.0993473523152,95.5326185292594,96.00881769399824,26079
98.15249116243136,98.75476883095547,97.43192243385813,98.35557516775093,16660
95.77168232895072,96.23607940576798,95.22052213792689,95.33128147143573,21722
94.56686476452298,94.65025663946793,94.38382174877695,94.50508802264568,25387
95.22197997550397,95.69148535027641,95.13742708660634,95.36164385098105,40959
93.28894441577388,93.9895580327042,92.86726876236182,93.11836455218976,28212
95.17777672585095,95.5552937822856,94.74136332648635,95.19855764785675,39860
95.69517907140467,96.05550686423399,95.66410536944157,95.74360263282361,2340
97.0876332096819,97.38938221113662,96.77476481616303,96.97857636438873,38089
95.91895852575453,96.18534335238931,95.52297103612527,96.16743252748178,25846
97.4291934277779,97.52543217409414,96.96830374862301,97.36052948520938,49914
99.31894298800552,99.90749938692628,98.76965613478534,98.9404059375711,24114
99.39839800687639,100.48504215699035,97.9632856863617,99.30580970645325,24447
99.59983366902554,99.74962798191105,99.29034612601369,99.67483142507493,7246
99.99744121835094,100.26111808619171,99.73524048118145,100.09896264339466,40539
98.74158116069167,99.42019680014114,98.23820422837467,98.82268295487086,35374
98.57366628323808,99.39861502193551,98.49204129909067,98.62375979154969,43261
98.34348354660125,99.19042873141332,98.31597420322198,98.41784935945729,5544
99.18496104832597,99.67990570445679,97.88517423596113,99.00352492313841,11368
100.15971433094666,100.68514497695736,100.05178824774012,100.50811749933916,43971
99.10290646562409,99.3409190896089,98.4731406636746,98.93234708926741,3061
98.69162129601237,100.01696036835419,98.45195414187195,98.76662200703221,25902
101.0572799752029,101.80515397330687,100.33393666255141,100.98115073287144,20832
99.64990515528312,100.43402011328536,99.63495441168989,99.87502103776436,47031
98.92533636098102,99.11714663067828,98.52347352771936,98.66316247534431,42980
99.22888925870747,99.66708385067359,98.83228903300163,98.98229763795553,44938
100.44819088807748,100.84441273639342,100.19327377581543,100.25578189116861,15166
99.98917731972209,100.84495915831401,99.86160904001278,100.29301596955935,29787
102.48201521985368,102.60419240860432,101.52645835471985,102.31235655854745,35300
103.73165282165111,103.79118335343836,102.88218195401323,103.64772820148261,48405
104.64021489120276,105.81334645299351,104.33472461730888,104.9772488094365,1360
105.86564388026838,106.058549062608,105.86126110405108,105.8707886466321,48874
109.66831736306762,111.00585938052126,109.25513518876268,109.5884198458027,18412
109.39461547427564,109.6705331155711,108.93149316082254,109.27308735033596,7285
106.0485592723906,106.41921057449854,105.86297356057982,106.01097597136608,31160
108.64645240740244,108.6696109552407,108.05928584418612,108.58320672512166,39295
108.17733210514616,108.22422952123654,107.70946972664191,107.85944628752335,7358
108.3205166058615,108.46875539698186,107.93352999951833,108.05555705166223,2997
109.56783422142722,110.6352081940757,109.38984964636099,110.19973159417242,44933
107.50494718038266,108.39771919995358,106.49527193353438,107.57324296995783,46751
105.54033527256877,105.84802051646368,105.1873506925142,105.57510137041615,8657
102.6992462575997,103.41287625381538,102.66151524179294,103.06039018268723,45299
101.87252804064214,102.18531988312014,101.63633158096478,101.85334232209999,45579
102.80149856173043,103.62843726477603,102.53338027409984,102.54538985651405,49873
103.14755282644315,103.71774480031151,102.88936514314695,103.37219463497456,11603
103.89110623281562,104.47450395061917,103.01702597488996,103.82125509747411,29360
101.4557203773776,101.66475943040248,101.19658493646568,101.64189244012462,49719
98.00828842060436,99.102360160153,97.48212974188664,98.14017154313599,45229
98.53009138091664,98.87788769918862,97.39170603752491,98.23981363035757,30632
97.45838525111562,98.373982361072,97.07065737567716,97.56425374878516,10658
98.34689140661621,98.49873865134934,97.74164550933956,98.25606104954004,5132
98.93861784604783,99.75095164270593,98.64982267650582,99.31028023702908,13699
99.9068097814855,100.48618899598658,99.23692261472834,99.53607422344824,4198
100.81225461040754,101.03500433619118,100.23582932951005,100.69089138637797,10567
101.02033617405071,101.14983973757396,100.88889425534272,101.0572220282884,4671
101.99821090718831,102.32675135214365,100.93433895929951,101.88093647234395,38349
